"time","obs"
1983.88534056317,0.169
1983.88548896499,0.208
1983.88622146119,0.208
1983.88642694064,0.169
1983.89082952816,0.169
1983.8909912481,0.246
1983.89119101979,0.208
1983.89412480974,0.208
1983.89427701674,0.169
1983.89442922374,0.148
1983.90159817352,0.148
1983.90167237443,0.127
1983.90186453577,0.148
1983.90187785388,0.169
1983.90190258752,0.246
1983.90205479452,0.169
1983.90415715373,0.169
1983.90427321157,0.148
1983.90492199391,0.148
1983.90493340944,0.169
1983.90496575342,0.299
1983.90501902588,0.246
1983.90507229833,0.208
1983.90525114155,0.169
1983.90545091324,0.169
1983.9057629376,0.299
1983.90589802131,0.299
1983.90596841705,0.405
1983.9060369102,0.542
1983.90616057839,0.542
1983.90629375951,0.78
1983.90656012177,1.4
1983.90678272451,1.98
1983.90697678843,1.98
1983.90736872146,1.51
1983.90762557078,1.29
1983.90797374429,2.5
1983.90804223744,2.81
1983.90814878234,2.81
1983.90843797565,2.5
1983.90850837139,2.37
1983.9086586758,2.24
1983.90914954338,1.98
1983.90976978691,1.63
1983.91060121766,1.63
1983.91098744292,1.74
1983.91173896499,1.63
1983.91194063927,1.74
1983.91248097412,1.74
1983.91287671233,2.24
1983.91312214612,2.24
1983.91389840183,1.85
1983.91565068493,1.4
1983.91846841705,0.973
1983.92025304414,0.877
1983.9203805175,0.78
1983.92467085236,0.615
1983.9298782344,0.474
1983.93007229833,0.405
1983.93442732116,0.405
1983.93459094368,0.352
1983.93487633181,0.352
1983.93501902588,0.405
1983.93715753425,0.405
1983.93729452055,0.299
1983.93749429224,0.299
1983.93761225266,0.405
1983.939847793,0.352
1983.93999048706,0.299
1983.94017503805,0.299
1983.94031773212,0.352
1983.94243721461,0.352
1983.94256278539,0.299
1983.94299086758,0.352
1983.94322298326,0.352
1983.94332572298,0.405
1983.9435825723,0.405
1983.94393074581,0.615
1983.94449200913,1.18
1983.94501902588,1.29
1983.94557077626,0.973
1983.9465848554,0.877
1983.94711187215,0.78
1983.94728881279,0.615
1983.94942732116,0.698
1983.95189307458,0.542
1983.95854642314,0.474
1983.96210045662,0.474
1983.96218607306,0.542
1983.96305745814,0.542
1983.96317161339,0.474
1983.96366248097,0.542
1983.96759703196,0.474
1983.96795281583,0.698
1983.96809170472,1.07
1983.96832191781,1.18
1983.96846270928,1.4
1983.96873858448,2.24
1983.96906773212,2.24
1983.9697260274,1.85
1983.97031202435,1.63
1983.97055175038,1.63
1983.97147260274,1.4
1983.97926940639,0.877
1983.97957572298,1.4
1983.97975837139,1.74
1983.98008751903,1.85
1983.98103500761,1.85
1983.98795281583,1.18
1983.98837138508,1.4
1983.99005327245,1.18
1983.99039383562,1.29
1983.99484398782,1.07
1984.00152016743,0.78
1984.0098132969,0.615
1984.01040907711,0.973
1984.01249051305,0.78
1984.01600637523,0.615
1984.01751859441,0.615
1984.01833826655,0.78
1984.02075554038,0.698
1984.02118814511,1.07
1984.02162833941,1.74
1984.02214442927,1.85
1984.02295081967,1.63
1984.02602838494,1.29
1984.0288441105,1.18
1984.03399552216,1.07
1984.03439587128,1.18
1984.03525918336,1.18
1984.03743548877,1.07
1984.03843920765,1.85
1984.03891924712,2.11
1984.03950743777,2.11
1984.04018290832,1.85
1984.04066294778,1.85
1984.04096273528,2.11
1984.04312006679,1.85
1984.04581246205,1.63
1984.04603635398,1.51
1984.04748216454,1.51
1984.04843655131,1.98
1984.04958826655,1.85
1984.04979697936,1.63
1984.05378908622,1.51
1984.05441901943,1.85
1984.05461634791,2.37
1984.05491423801,2.81
1984.05523869156,2.81
1984.05602990285,2.37
1984.05659153005,2.37
1984.05737894657,2.11
1984.05806010929,2.11
1984.05822328476,1.98
1984.05958181542,1.98
1984.06024210686,2.11
1984.06093844869,2.11
1984.06123444141,1.98
1984.06146971767,2.11
1984.06163289314,2.81
1984.06187386157,3.28
1984.06268973892,2.81
1984.06312234366,3.28
1984.06333295386,3.28
1984.06408621736,2.97
1984.06424180328,3.13
1984.06442774742,3.91
1984.06484896782,4.24
1984.06514875531,5.25
1984.0654845932,5.42
1984.06571986946,4.91
1984.0667311779,4.07
1984.06727193382,4.07
1984.06935336976,3.28
1984.07046334244,2.97
1984.07218806922,2.5
1984.072928051,2.37
1984.07336255313,2.66
1984.07369649362,2.5
1984.07393366727,3.28
1984.07501517911,2.66
1984.07531306922,2.66
1984.07600371888,2.5
1984.07877011233,1.98
1984.08062006679,1.85
1984.08313031269,1.85
1984.08485124469,1.63
1984.08513585307,2.11
1984.08576958106,2.11
1984.08599916515,2.24
1984.08662530358,2.24
1984.08702375531,2.81
1984.08732923497,2.81
1984.08794209168,2.5
1984.09031572556,2.37
1984.09074453552,3.13
1984.09097791439,3.13
1984.09144656952,2.81
1984.0953305252,2.24
1984.09582953855,2.66
1984.09615209472,2.66
1984.09631147541,2.5
1984.09922017304,2.24
1984.10081967213,2.24
1984.10163934426,2.11
1984.10181390407,1.98
1984.10211938373,2.11
1984.10238122344,2.5
1984.1026164997,3.28
1984.10331663631,3.44
1984.1035120674,3.6
1984.10403954159,3.28
1984.10438676381,3.28
1984.1046353218,4.24
1984.10488387978,6.27
1984.10511156648,6.85
1984.10546258349,6.1
1984.1057585762,8.28
1984.10595590468,7.87
1984.10625569217,6.27
1984.10672244991,5.76
1984.10735997268,5.59
1984.10787037037,7.66
1984.1080752884,7.66
1984.10831056466,6.44
1984.1086198391,6.44
1984.11039200061,5.42
1984.11178278689,4.56
1984.11331397996,3.91
1984.11432149362,3.75
1984.11593427444,3.28
1984.11741234062,3.13
1984.12229052823,2.11
1984.12242524287,2.11
1984.13028802368,1.4
1984.13227269277,1.29
1984.13259524894,1.4
1984.13317395264,1.4
1984.13333333333,1.29
1984.13521554341,1.18
1984.13770681542,1.18
1984.14201578628,1.07
1984.14221311475,0.973
1984.14244080146,0.973
1984.14254326047,1.07
1984.1435393898,1.07
1984.14389989375,1.4
1984.14427178203,1.51
1984.1446626442,1.29
1984.14681807832,1.07
1984.14702868852,1.18
1984.14757513661,1.18
1984.14776108075,0.973
1984.14790338494,1.07
1984.15033583789,1.07
1984.15048003947,0.973
1984.15285936551,0.973
1984.15292767152,0.877
1984.15352724651,0.877
1984.15364678203,0.973
1984.15444748027,0.973
1984.1545651184,0.877
1984.16130464481,0.78
1984.16147730723,0.698
1984.16160253491,0.698
1984.16169930176,0.78
1984.16406724347,0.78
1984.16416021554,0.698
1984.16448087432,0.698
1984.16460040984,0.78
1984.1668355343,0.78
1984.16693419854,0.698
1984.16724157559,0.698
1984.16738387978,0.78
1984.16952982696,0.698
1984.16967213115,0.615
1984.16991120219,0.615
1984.17008955677,0.698
1984.17070620826,0.698
1984.17090353673,0.615
1984.17155054645,0.615
1984.17185223133,0.78
1984.1719452034,0.877
1984.17208181542,0.877
1984.17222222222,0.78
1984.17349726776,0.78
1984.17363577717,0.698
1984.17670195811,0.698
1984.17714594718,0.78
1984.17813258956,0.78
1984.17937917426,0.698
1984.17963911658,0.78
1984.18037340619,0.877
1984.18051760777,0.698
1984.18071303886,0.78
1984.182303051,0.78
1984.18252125076,0.877
1984.18293677899,0.877
1984.18307908318,0.78
1984.18342061324,0.78
1984.18359137826,0.877
1984.18427443837,0.78
1984.185744915,0.877
1984.18586824529,0.78
1984.18620977535,0.78
1984.1863596691,0.877
1984.18809388282,0.78
1984.18832156952,0.698
1984.19007475713,0.698
1984.20880578324,0.542
1984.20917387675,0.615
1984.22151070128,0.474
1984.22217099271,0.542
1984.22263205829,0.78
1984.22354470249,0.78
1984.2236661354,0.698
1984.22782141773,0.615
1984.22810033394,0.542
1984.22884031573,0.542
1984.22899590164,0.474
1984.22999013358,0.474
1984.23021023072,0.542
1984.23083447177,0.542
1984.23100144202,0.474
1984.23117410443,0.542
1984.23151563449,0.615
1984.23193116272,0.877
1984.23355153309,0.877
1984.23407521251,1.18
1984.23539579539,1.18
1984.23664996964,1.07
1984.23703703704,1.29
1984.23814700971,1.29
1984.23914693382,1.18
1984.24087545537,1.18
1984.24105570735,1.29
1984.24237249545,1.18
1984.24251290225,1.4
1984.24271971767,2.5
1984.24285632969,2.81
1984.24304606861,2.81
1984.24329842137,2.5
1984.2433458561,2.37
1984.24595476624,1.98
1984.24612173649,1.85
1984.24645567699,1.98
1984.24737021858,1.85
1984.2485257286,1.74
1984.24870977535,1.63
1984.2515103218,1.51
1984.25182718579,1.63
1984.25413820583,1.63
1984.25458029751,1.85
1984.25532597146,1.63
1984.25638661202,1.74
1984.25752314815,1.51
1984.26069368549,1.4
1984.26385094111,1.4
1984.26437082574,1.51
1984.26928126897,1.18
1984.27450667881,1.07
1984.27603407711,0.973
1984.27621432908,0.877
1984.27639268367,0.877
1984.27657483303,0.973
1984.27875113843,0.973
1984.27895605647,0.877
1984.27908128415,1.07
1984.27946835155,1.29
1984.2800736187,1.18
1984.28100713418,1.18
1984.281566864,1.07
1984.28166932301,0.973
1984.28385701275,0.973
1984.28424977231,0.877
1984.28440915301,0.78
1984.28461976321,0.78
1984.28473929872,0.877
1984.28633879781,0.877
1984.28650387067,0.78
1984.29406496661,0.78
1984.29967175167,0.615
1984.30262408925,0.615
1984.30287644202,0.542
1984.30536202186,0.615
1984.30553658166,0.542
1984.30784001214,0.542
1984.30789124165,0.78
1984.30795765027,1.18
1984.30798421372,1.07
1984.30811892835,0.615
1984.30814738919,0.542
1984.3104982544,0.542
1984.31077527322,0.474
1984.31250189739,0.474
1984.31282635094,0.542
1984.31483758348,0.474
1984.31603673345,0.474
1984.31627580449,0.405
1984.31736490589,0.405
1984.31749013358,0.474
1984.31972336066,0.474
1984.31990361263,0.352
1984.32026221919,0.405
1984.3204178051,0.474
1984.32162833941,0.474
1984.32187689739,0.405
1984.32244421676,0.405
1984.32262446873,0.352
1984.32295461445,0.352
1984.32311020036,0.474
1984.32364336673,0.405
1984.32396592289,0.405
1984.32514989375,0.352
1984.33272616879,0.352
1984.33285708865,0.299
1984.33747723133,0.352
1984.33777701882,0.474
1984.33795537341,0.78
1984.33822100789,1.4
1984.33861945962,2.5
1984.3388869915,2.66
1984.33899514268,2.5
1984.33963835762,1.74
1984.34032900729,1.29
1984.34077489375,1.29
1984.34134790528,1.63
1984.34196265938,1.63
1984.34252997875,1.4
1984.34287530358,1.4
1984.34410481178,1.18
1984.34425280814,1.07
1984.34548041894,1.07
1984.34566826047,0.973
1984.34833598968,0.877
1984.35109669095,0.877
1984.3519656952,0.78
1984.35367903764,0.78
1984.35392759563,0.698
1984.357970932,0.615
1984.35814169702,0.542
1984.35833523072,0.542
1984.35848891925,0.615
1984.36068230115,0.542
1984.36090809047,0.474
1984.36113577717,0.474
1984.36122874924,0.542
1984.3633595173,0.542
1984.36352459016,0.474
1984.36409949909,0.474
1984.36424180328,0.542
1984.36478825137,0.542
1984.36491347905,0.474
1984.37166628719,0.474
1984.37181238616,0.352
1984.37194899818,0.352
1984.37208181542,0.474
1984.37335686096,0.474
1984.37361680328,0.405
1984.37627504554,0.405
1984.37641165756,0.78
1984.37643822101,0.877
1984.37659001214,0.615
1984.37664124165,0.542
1984.377422966,0.542
1984.37757475713,0.405
1984.37850637523,0.405
1984.37873216454,0.474
1984.379845932,0.474
1984.37998823619,0.405
1984.38015520644,0.405
1984.38028043412,0.474
1984.38090088039,0.474
1984.38108113236,0.405
1984.382970932,0.474
1984.38314169702,0.542
1984.38339784457,0.474
1984.38396706132,0.615
1984.384726017,0.542
1984.38608075288,0.542
1984.39062689739,0.474
1984.39091150577,0.405
1984.39104242562,0.405
1984.3912037037,0.474
1984.39266659077,0.405
1984.3928904827,0.78
1984.39293602004,0.877
1984.39329652398,0.877
1984.39358872192,0.698
1984.39400235276,0.698
1984.39538365209,0.542
1984.39578779599,0.542
1984.39596615058,0.698
1984.39614071038,0.698
1984.39631147541,0.78
1984.39651639344,0.78
1984.39670613236,0.877
1984.39767949302,0.698
1984.39785405282,0.877
1984.3983492714,0.78
1984.39899438373,0.698
1984.39910063752,0.615
1984.39932073467,0.615
1984.39949719186,0.698
1984.40040604129,0.78
1984.401404068,0.78
1984.40189738919,0.877
1984.40302064359,0.877
1984.40309464177,0.78
1984.40358037341,0.973
1984.40386498179,1.29
1984.40431086825,1.51
1984.40443609593,1.85
1984.40460875835,1.98
1984.40501859441,1.98
1984.40608872192,1.63
1984.4073561779,1.63
1984.40756109593,1.51
1984.40785898604,1.51
1984.40804872495,1.63
1984.40862742866,1.63
1984.40911316029,1.98
1984.40957612325,1.98
1984.40971463267,2.97
1984.40996698543,3.75
1984.41076768367,2.66
1984.41120598057,2.81
1984.41147351245,3.13
1984.41165186703,3.13
1984.41280547966,2.66
1984.41842934123,1.85
1984.41963608075,1.74
1984.420119915,1.74
1984.42025842441,2.11
1984.42043108682,2.24
1984.42080866727,1.85
1984.4211900425,1.98
1984.42211596843,1.98
1984.42316522465,1.74
1984.42463000911,1.63
1984.42483492714,1.98
1984.42491461749,2.5
1984.42518973892,4.74
1984.42536240134,5.59
1984.4255616272,5.59
1984.42595628415,4.74
1984.42707764117,3.91
1984.42903005464,3.13
1984.43200136612,2.37
1984.43375265635,2.11
1984.43875037948,1.98
1984.44227762599,1.51
1984.44417880996,1.4
1984.44436854888,1.29
1984.4452071949,1.18
1984.44672131148,1.18
1984.44757513661,1.07
1984.44951616576,1.07
1984.45036429872,0.877
1984.45225599575,0.877
1984.45302443837,0.78
1984.45523489678,0.78
1984.45550242866,0.698
1984.45747191864,0.698
1984.45780206436,0.78
1984.45844907407,0.78
1984.45860465999,0.698
1984.45959509715,0.698
1984.45974688828,0.78
1984.46039200061,0.78
1984.46052861263,0.698
1984.46141659077,0.615
1984.46357771706,0.615
1984.4637997116,0.542
1984.46516013965,0.615
1984.46601017001,0.615
1984.46673687007,0.542
1984.46927557681,0.542
1984.47517076503,0.474
1984.47545347602,0.615
1984.47584813297,0.698
1984.47660519126,0.615
1984.4768954918,0.615
1984.47802633576,0.474
1984.48039807225,0.474
1984.48065421979,0.542
1984.48264458106,0.542
1984.48320051609,0.474
1984.48486262902,0.474
1984.48565763509,0.405
1984.49191901943,0.352
1984.49217706436,0.474
1984.49295499393,0.474
1984.49334016393,0.352
1984.49617676078,0.352
1984.50013661202,0.299
1984.51644087735,0.246
1984.51654333637,0.208
1984.51714480874,0.208
1984.51717516697,0.246
1984.51723588342,0.352
1984.51894163631,0.246
1984.52226586217,0.246
1984.52240437158,0.299
1984.52412720097,0.246
1984.52430745294,0.208
1984.52501328172,0.208
1984.52511194596,0.299
1984.52641734973,0.246
1984.52772275349,0.208
1984.52781003339,0.299
1984.52839253188,0.246
1984.52940004554,0.246
1984.52977762599,0.299
1984.53046637826,0.246
1984.53055365817,0.299
1984.53271288707,0.169
1984.53316636308,0.169
1984.53321190042,0.246
1984.53325933515,0.352
1984.53369763206,0.246
1984.53437689739,0.246
1984.53467478749,0.208
1984.53555897086,0.169
1984.53999886157,0.169
1984.54057756527,0.246
1984.54155661809,0.246
1984.54164959016,0.299
1984.54343123862,0.246
1984.54358113236,0.208
1984.54404219794,0.208
1984.5441712204,0.299
1984.54552026412,0.246
1984.54687120522,0.208
1984.54702299636,0.299
1984.5478578476,0.246
1984.54952944748,0.169
1984.5496660595,0.299
1984.55033204311,0.246
1984.55222563752,0.169
1984.55235465999,0.299
1984.5527208561,0.246
1984.55286505768,0.299
1984.55317622951,0.299
1984.55349688828,0.246
1984.55523489678,0.208
1984.55533545841,0.299
1984.55613046448,0.246
1984.55692547055,0.208
1984.55877542502,0.169
1984.56062537948,0.148
1984.56064814815,0.169
1984.56072024894,0.299
1984.5611130085,0.246
1984.56150387067,0.208
1984.5623766697,0.169
1984.56324757134,0.148
1984.56329310868,0.169
1984.56338228597,0.246
1984.56410898604,0.208
1984.56507096236,0.169
1984.56603104129,0.148
1984.56607088646,0.169
1984.56614678203,0.246
1984.56687537948,0.208
1984.56734213722,0.169
1984.56780699757,0.148
1984.56891507286,0.148
1984.56897009715,0.169
1984.5690839405,0.246
1984.57012560716,0.169
1984.57163782635,0.148
1984.57167197936,0.169
1984.57174028537,0.246
1984.57217478749,0.208
1984.57244801154,0.208
1984.57339291135,0.169
1984.57433970856,0.148
1984.57437196418,0.169
1984.57443647541,0.246
1984.57625607165,0.169
1984.57969224347,0.127
1984.57975865209,0.169
1984.57982506072,0.246
1984.5806523224,0.169
1984.58211331208,0.148
1984.58459509715,0.127
1984.58466340316,0.169
1984.58473360656,0.246
1984.58536543716,0.246
1984.58812424104,0.169
1984.59138775046,0.127
1984.59354508197,0.127
1984.59401563449,0.169
1984.59504781421,0.169
1984.5950667881,0.246
1984.59509524894,0.405
1984.59511422283,0.542
1984.59526221919,0.405
1984.5955752884,0.299
1984.59597753491,0.352
1984.59656382817,0.246
1984.59725637523,0.246
1984.59900766545,0.169
1984.59912530358,0.246
1984.59957498482,0.208
1984.60168867638,0.169
1984.60380236794,0.148
1984.60394467213,0.127
1984.60440384032,0.127
1984.60448542805,0.169
1984.60456701579,0.246
1984.60550812083,0.169
1984.60597677596,0.148
1984.60601282635,0.169
1984.60608302975,0.246
1984.6069880844,0.208
1984.60825554038,0.208
1984.60967668488,0.169
1984.60981139951,0.299
1984.61014913479,0.246
1984.61048876746,0.208
1984.61075060716,0.208
1984.61263850941,0.169
1984.61273148148,0.246
1984.61373140559,0.208
1984.61586596843,0.169
1984.61800242866,0.148
1984.61802519733,0.169
1984.61807073467,0.246
1984.61811627201,0.352
1984.6181883728,0.246
1984.61849005768,0.169
1984.62004212204,0.148
1984.62059995446,0.148
1984.62063410747,0.169
1984.62070051609,0.246
1984.62101358531,0.208
1984.621558136,0.169
1984.6221026867,0.148
1984.62316901943,0.127
1984.62618966302,0.127
1984.62623899514,0.169
1984.62631299332,0.299
1984.62643632362,0.246
1984.62668298421,0.169
1984.62721994536,0.148
1984.6288099575,0.127
1984.6288801609,0.169
1984.6289503643,0.246
1984.62957270795,0.169
1984.62982506072,0.127
1984.63164845173,0.114
1984.63171106557,0.127
1984.63183439587,0.169
1984.63269581056,0.127
1984.6341283394,0.114
1984.6370617031,0.101
1984.63713570127,0.127
1984.63720969945,0.169
1984.63724764724,0.208
1984.63749810261,0.169
1984.63774855798,0.148
1984.63860048573,0.127
1984.63975789314,0.114
1984.6397825592,0.127
1984.63982999393,0.169
1984.63985465999,0.208
1984.64020947177,0.169
1984.64091909532,0.127
1984.64225675471,0.101
1984.64528498786,0.101
1984.64535519126,0.114
1984.64707802064,0.101
1984.64730570735,0.127
1984.64735503947,0.169
1984.64737970553,0.208
1984.64752580449,0.246
1984.64803999696,0.299
1984.64809312386,0.246
1984.64814625076,0.208
1984.6491404827,0.208
1984.64990323315,0.169
1984.65066598361,0.148
1984.65202451427,0.148
1984.65208333333,0.169
1984.65220097146,0.246
1984.65264116576,0.246
1984.6529314663,0.208
1984.65464480874,0.169
1984.65636004857,0.148
1984.65642076503,0.169
1984.65648337887,0.208
1984.65696531573,0.169
1984.65744914997,0.148
1984.65829728294,0.127
1984.65914351852,0.114
1984.664571949,0.101
1984.66463456284,0.127
1984.6646952793,0.169
1984.66472563752,0.208
1984.66495332423,0.169
1984.66518290832,0.148
1984.66569899818,0.127
1984.66621508804,0.114
1984.66823580753,0.114
1984.6819880844,0.127
1984.6820924408,0.169
1984.68224802672,0.299
1984.68273945052,0.352
1984.68309236491,0.246
1984.68373178506,0.169
1984.68382096236,0.246
1984.68467858227,0.208
1984.68705411354,0.169
1984.68722298118,0.148
1984.68999886157,0.148
1984.6902037796,0.127
1984.6942774742,0.127
1984.69432301154,0.169
1984.69439321494,0.299
1984.69448049484,0.246
1984.69456967213,0.208
1984.6964367031,0.208
1984.69685223133,0.169
1984.69960344566,0.148
1984.70226168792,0.148
1984.70250645112,0.127
1984.7091473133,0.127
1984.70920233758,0.169
1984.70928582271,0.299
1984.70962735276,0.246
1984.70996888282,0.208
1984.71006185489,0.299
1984.71017190346,0.405
1984.71033507893,0.615
1984.71047358834,0.698
1984.71074301761,0.698
1984.71117182757,0.474
1984.71141848816,0.405
1984.71191370674,0.299
1984.71200098664,0.246
1984.71263281724,0.246
1984.71369535519,0.208
1984.71386042805,0.299
